om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
622081,2023,01,02,2023-01-02,11:47:00,3,AR,05,0,1,0,0,25000,0,33.2939,-92.7057,33.2965,-92.7030,0.2400,350,1,1,1,139,0,0,0,0
622082,2023,01,02,2023-01-02,14:38:00,3,AR,05,0,1,2,0,5000000,0,34.6940,-93.0673,34.7208,-93.0503,2.0900,200,1,1,1,51,0,0,0,0
622083,2023,01,02,2023-01-02,15:11:00,3,LA,22,0,1,0,0,15000,0,31.7499,-93.4807,31.8192,-93.4460,5.2000,70,1,1,1,85,0,0,0,0
622084,2023,01,02,2023-01-02,15:43:00,3,LA,22,0,0,0,0,10000,0,32.0582,-93.2735,32.0626,-93.2729,0.3100,50,1,1,1,81,0,0,0,0
622085,2023,01,02,2023-01-02,16:37:00,3,OK,40,0,-9,0,0,0,0,36.7218,-96.6194,36.7219,-96.6174,0.1000,100,1,1,1,113,0,0,0,0
622086,2023,01,02,2023-01-02,16:46:00,3,LA,22,0,2,3,0,850000,0,32.1720,-92.7048,32.3646,-92.5957,14.7600,1928,1,1,1,49,0,0,0,0
622087,2023,01,02,2023-01-02,17:32:00,3,OK,40,0,0,0,0,50000,0,36.3460,-95.2980,36.3970,-95.2280,5.3000,700,1,1,1,97,0,0,0,0
622088,2023,01,02,2023-01-02,17:52:00,3,OK,40,0,1,0,0,100000,0,35.3200,-95.4740,35.4130,-95.3740,8.6000,650,1,1,1,91,0,0,0,0
622089,2023,01,02,2023-01-02,18:19:00,3,LA,22,0,2,0,0,250000,0,32.7840,-92.1695,32.8271,-92.1251,3.9400,900,1,1,1,111,0,0,0,0
622090,2023,01,02,2023-01-02,18:23:00,3,OK,40,0,1,0,0,75000,0,36.7060,-94.8740,36.7130,-94.8670,0.6000,200,1,1,1,115,0,0,0,0
622091,2023,01,02,2023-01-02,18:36:00,3,LA,22,0,1,0,0,10000,0,32.8681,-91.8982,32.8831,-91.8813,1.4300,75,1,1,1,67,0,0,0,0
622092,2023,01,02,2023-01-02,18:40:00,3,LA,22,0,1,0,0,100000,0,32.9539,-91.8686,32.9869,-91.8129,3.9500,200,1,1,1,67,0,0,0,0
622093,2023,01,02,2023-01-02,18:54:00,3,AR,05,0,2,0,0,705000,0,33.0416,-91.7697,33.5342,-91.3250,42.7700,1300,1,1,1,3,17,41,0,0
622094,2023,01,02,2023-01-02,19:25:00,3,OK,40,0,-9,0,0,0,0,35.4105,-94.9746,35.4100,-94.9317,2.5000,200,1,1,1,135,0,0,0,0
622095,2023,01,02,2023-01-02,21:02:00,3,LA,22,0,0,0,0,120000,0,32.9621,-91.4023,33.0123,-91.3775,3.8100,250,2,0,1,0,0,0,0,0
622095,2023,01,02,2023-01-02,21:02:00,3,LA,22,0,0,0,0,100000,0,32.9621,-91.4023,33.0060,-91.3770,3.3700,250,2,1,2,123,0,0,0,0
622095,2023,01,02,2023-01-02,21:07:00,3,AR,05,0,0,0,0,20000,0,33.0060,-91.3770,33.0123,-91.3775,0.4400,250,2,1,2,17,0,0,0,0
622096,2023,01,03,2023-01-03,02:24:00,3,TN,47,0,0,0,0,35000,0,35.5450,-89.2870,35.5710,-89.2590,2.3900,100,1,1,1,75,0,0,0,0
622097,2023,01,03,2023-01-03,04:35:00,3,KY,21,0,0,0,0,30000,0,36.8370,-87.5283,36.8467,-87.5100,1.2100,50,1,1,1,47,0,0,0,0
622098,2023,01,03,2023-01-03,06:05:00,3,MS,28,0,0,0,0,25000,0,34.9561,-89.7784,34.9561,-89.7543,1.3600,100,1,1,1,33,0,0,0,0
622099,2023,01,03,2023-01-03,09:07:00,3,MS,28,0,1,0,0,75000,0,34.4851,-89.2079,34.4744,-89.1780,1.8600,150,1,1,1,145,0,0,0,0
622100,2023,01,03,2023-01-03,10:48:00,3,AL,01,0,1,0,0,0,0,34.5382,-87.8899,34.5439,-87.8821,0.6000,70,1,1,1,59,0,0,0,0
622101,2023,01,03,2023-01-03,11:21:00,3,AL,01,0,1,0,0,0,0,32.4151,-87.7827,32.5108,-87.6826,8.8400,275,1,1,1,91,65,0,0,0
622102,2023,01,03,2023-01-03,12:10:00,3,AL,01,0,1,0,0,0,0,32.6835,-87.3491,32.6848,-87.3469,0.1500,100,1,1,1,105,0,0,0,0
622103,2023,01,03,2023-01-03,12:41:00,3,AL,01,0,0,0,0,0,0,32.8493,-87.0548,32.8737,-87.0158,2.8200,100,1,1,1,7,0,0,0,0
622104,2023,01,03,2023-01-03,13:18:00,3,AL,01,0,0,0,0,0,0,32.5609,-86.5972,32.5841,-86.5506,3.1800,60,1,1,1,1,0,0,0,0
622105,2023,01,03,2023-01-03,13:39:00,3,AL,01,0,1,0,0,0,0,32.9880,-86.5264,33.0059,-86.4899,2.4600,250,1,1,1,21,37,0,0,0
622106,2023,01,03,2023-01-03,13:42:00,3,AL,01,0,2,0,0,0,0,32.6239,-86.4098,32.6747,-86.2678,9.0600,800,1,1,1,51,0,0,0,0
622107,2023,01,03,2023-01-03,14:31:00,3,AL,01,0,0,0,0,0,0,33.2350,-86.0693,33.2769,-85.9707,6.4100,300,1,1,1,27,0,0,0,0
622108,2023,01,03,2023-01-03,15:17:00,3,AL,01,0,0,0,0,0,0,33.3464,-85.6469,33.3542,-85.6304,1.1100,150,1,1,1,111,0,0,0,0
622109,2023,01,03,2023-01-03,15:27:00,3,AL,01,0,0,0,0,0,0,33.0648,-85.4433,33.1054,-85.3852,4.4000,500,1,1,1,17,0,0,0,0
622110,2023,01,03,2023-01-03,15:52:00,3,IL,17,0,-9,0,0,0,0,39.8744,-89.2868,39.8753,-89.2855,0.0900,10,1,1,1,167,0,0,0,0
622111,2023,01,03,2023-01-03,16:05:00,3,IL,17,0,-9,0,0,0,0,39.9435,-89.2047,39.9437,-89.2042,0.0300,10,1,1,1,107,0,0,0,0
622112,2023,01,03,2023-01-03,16:33:00,3,IL,17,0,0,0,0,0,0,40.0109,-89.0144,40.0136,-89.0096,0.3200,25,1,1,1,115,0,0,0,0
622113,2023,01,03,2023-01-03,16:35:00,3,IL,17,0,1,0,0,0,0,40.0373,-88.9714,40.0462,-88.9595,0.8800,75,1,1,1,115,0,0,0,0
622114,2023,01,03,2023-01-03,16:42:00,3,GA,13,0,0,0,0,0,0,33.3844,-84.7192,33.3870,-84.7089,0.6200,150,1,1,1,77,0,0,0,0
622115,2023,01,03,2023-01-03,17:05:00,3,IL,17,0,-9,0,0,0,0,39.7852,-89.1960,39.7866,-89.1942,0.1400,10,1,1,1,21,0,0,0,0
622116,2023,01,03,2023-01-03,17:25:00,3,GA,13,0,0,0,0,0,0,33.6834,-84.1400,33.6810,-84.1376,0.2500,100,1,1,1,89,0,0,0,0
622117,2023,01,03,2023-01-03,17:38:00,3,IL,17,0,1,0,0,0,0,40.3200,-88.4810,40.3240,-88.4740,0.4600,25,1,1,1,113,0,0,0,0
622118,2023,01,03,2023-01-03,17:56:00,3,IL,17,0,1,0,0,0,0,40.4220,-88.3670,40.4490,-88.3240,2.9000,25,1,1,1,53,0,0,0,0
622119,2023,01,03,2023-01-03,18:00:00,3,IL,17,0,1,0,0,0,0,39.8643,-88.9289,39.8656,-88.9254,0.2100,25,1,1,1,115,0,0,0,0
622120,2023,01,03,2023-01-03,18:05:00,3,IL,17,0,0,0,0,0,0,39.8822,-88.8946,39.8903,-88.8762,1.1200,20,1,1,1,115,0,0,0,0
622121,2023,01,03,2023-01-03,22:47:00,3,MS,28,0,1,0,0,50000,0,31.7617,-89.1008,31.7730,-89.0584,2.6100,365,1,1,1,67,0,0,0,0
622122,2023,01,04,2023-01-04,02:59:00,3,AL,01,0,1,0,0,0,0,32.8837,-85.9362,32.9159,-85.8840,3.7700,125,1,1,1,123,0,0,0,0
622123,2023,01,04,2023-01-04,03:00:00,3,AL,01,0,1,1,0,0,0,32.3467,-86.1964,32.3520,-86.1653,1.8700,130,1,1,1,101,0,0,0,0
622124,2023,01,04,2023-01-04,03:23:00,3,AL,01,0,0,0,0,0,0,32.3840,-85.9258,32.3907,-85.9175,0.6700,75,1,1,1,87,0,0,0,0
622125,2023,01,04,2023-01-04,04:02:00,3,GA,13,0,1,0,0,0,0,33.4071,-85.1896,33.4177,-85.1492,2.4500,100,1,1,1,149,0,0,0,0
622126,2023,01,04,2023-01-04,04:07:00,3,AL,01,0,0,0,0,0,0,32.4249,-85.4533,32.4297,-85.4351,1.1100,100,1,1,1,87,0,0,0,0
622127,2023,01,04,2023-01-04,07:48:00,3,GA,13,0,1,1,0,0,0,32.9970,-82.8450,33.0080,-82.7810,3.8000,400,1,1,1,303,0,0,0,0
622128,2023,01,04,2023-01-04,08:12:00,3,GA,13,0,0,0,0,0,0,33.0870,-82.4910,33.1050,-82.4090,5.2000,500,1,1,1,163,0,0,0,0
622129,2023,01,04,2023-01-04,09:27:00,3,SC,45,0,0,0,0,0,0,33.6098,-81.3907,33.6323,-81.3364,3.4900,75,1,1,1,3,0,0,0,0
622130,2023,01,04,2023-01-04,09:30:00,3,SC,45,0,0,0,0,0,0,33.8859,-81.3356,33.8808,-81.3114,1.4300,50,1,1,1,63,0,0,0,0
622131,2023,01,04,2023-01-04,09:40:00,3,SC,45,0,1,0,0,0,0,33.6653,-81.1892,33.6863,-81.0770,6.6200,50,1,1,1,63,75,0,0,0
622132,2023,01,04,2023-01-04,09:42:00,3,SC,45,0,0,0,0,0,0,33.8849,-81.2369,33.8843,-81.1571,4.5800,50,1,1,1,63,0,0,0,0
622133,2023,01,04,2023-01-04,10:02:00,3,SC,45,0,0,0,0,0,0,33.7079,-80.9301,33.7083,-80.9281,0.1200,25,1,1,1,17,0,0,0,0
622134,2023,01,04,2023-01-04,11:35:00,3,GA,13,0,0,0,0,0,0,30.8120,-82.6477,30.8164,-82.6389,0.6400,300,1,1,1,65,0,0,0,0
622135,2023,01,04,2023-01-04,12:09:00,3,GA,13,0,1,0,0,0,0,31.4074,-82.2806,31.4251,-82.2314,3.1600,200,1,1,1,229,0,0,0,0
622136,2023,01,04,2023-01-04,12:40:00,3,GA,13,0,0,0,0,0,0,30.9851,-81.9586,30.9860,-81.9557,0.1800,50,1,1,1,49,0,0,0,0
622137,2023,01,04,2023-01-04,13:39:00,3,VA,51,0,0,0,0,50000,0,36.5900,-77.3200,36.6100,-77.2900,2.1600,50,1,1,1,175,0,0,0,0
622138,2023,01,04,2023-01-04,13:49:00,3,NC,37,0,1,0,0,0,0,35.4378,-76.7974,35.4397,-76.7921,0.3300,125,1,1,1,13,0,0,0,0
622139,2023,01,10,2023-01-10,06:10:00,3,CA,06,0,1,0,0,0,0,38.0834,-120.7581,38.0882,-120.7545,0.3900,40,1,1,1,9,0,0,0,0
622140,2023,01,12,2023-01-12,02:03:00,3,KY,21,0,1,0,0,65000,0,37.1800,-88.9900,37.2200,-88.9100,6.5000,200,2,0,1,0,145,0,0,0
622140,2023,01,12,2023-01-12,02:03:00,3,KY,21,0,1,0,0,50000,0,37.1800,-88.9900,37.2200,-88.9100,5.2000,200,2,1,2,7,145,0,0,0
622140,2023,01,12,2023-01-12,02:08:00,3,IL,17,0,0,0,0,15000,0,37.2300,-88.8900,37.2200,-88.9100,1.3000,100,2,1,2,127,0,0,0,0
622141,2023,01,12,2023-01-12,06:29:00,3,MS,28,0,1,0,0,75000,0,33.7182,-88.6716,33.7318,-88.6325,2.4400,50,1,1,1,95,0,0,0,0
622142,2023,01,12,2023-01-12,07:47:00,3,KY,21,0,1,0,0,0,0,38.3529,-85.1327,38.3537,-85.1093,1.2700,100,1,1,1,103,0,0,0,0
622143,2023,01,12,2023-01-12,08:01:00,3,KY,21,0,1,0,0,0,0,37.7700,-84.9100,37.7800,-84.8400,3.6000,80,1,1,1,167,0,0,0,0
622144,2023,01,12,2023-01-12,08:05:00,3,AL,01,0,2,0,0,0,0,34.1658,-87.5864,34.2040,-87.4334,9.1800,425,1,1,1,133,0,0,0,0
622145,2023,01,12,2023-01-12,08:09:00,3,AL,01,0,1,0,0,0,0,34.4494,-87.3637,34.6620,-86.8991,30.3200,325,1,1,1,79,103,83,0,0
622146,2023,01,12,2023-01-12,08:10:00,3,KY,21,0,1,0,0,0,0,37.6878,-84.7367,37.6931,-84.7231,0.8400,125,1,1,1,21,0,0,0,0
622147,2023,01,12,2023-01-12,08:23:00,3,KY,21,0,0,0,0,150000,0,38.6581,-84.5797,38.6603,-84.5756,0.2700,50,1,1,1,81,0,0,0,0
622148,2023,01,12,2023-01-12,08:42:00,3,KY,21,0,1,0,0,0,0,37.7719,-84.2458,37.7844,-84.2308,1.2000,80,1,1,1,151,0,0,0,0
622149,2023,01,12,2023-01-12,09:24:00,3,AL,01,0,2,1,0,0,0,32.7288,-88.3463,32.7715,-88.1314,12.8700,440,1,1,1,119,0,0,0,0
622150,2023,01,12,2023-01-12,09:54:00,3,AL,01,0,2,0,0,0,0,32.8420,-87.9158,33.0390,-87.2940,39.0200,675,1,1,1,63,65,63,65,0
622150,2023,01,12,2023-01-12,09:54:00,3,AL,01,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,-9,125,7,0,0,0
622151,2023,01,12,2023-01-12,10:47:00,3,AL,01,0,2,0,0,0,0,32.6221,-87.7543,32.7427,-87.4061,21.9000,500,1,1,1,65,105,0,0,0
622152,2023,01,12,2023-01-12,10:50:00,3,TN,47,0,0,1,0,0,0,35.4993,-84.8038,35.5033,-84.7945,0.5700,150,1,1,1,121,0,0,0,0
622153,2023,01,12,2023-01-12,11:30:00,3,AL,01,0,1,0,0,0,0,32.8027,-87.2421,32.8960,-86.9670,17.3400,500,1,1,1,105,7,0,0,0
622154,2023,01,12,2023-01-12,12:04:00,3,AL,01,0,2,2,0,0,0,32.3173,-87.2278,32.4575,-86.8721,23.2200,950,1,1,1,47,0,0,0,0
622155,2023,01,12,2023-01-12,12:14:00,3,TN,47,0,0,0,0,0,0,35.9767,-83.5090,35.9782,-83.5015,0.4300,30,1,1,1,89,0,0,0,0
622156,2023,01,12,2023-01-12,12:15:00,3,AL,01,0,2,0,0,0,0,31.0196,-88.2030,31.0686,-88.0147,11.6500,200,1,1,1,97,0,0,0,0
622157,2023,01,12,2023-01-12,12:26:00,3,TN,47,0,0,0,0,0,0,36.0514,-83.2732,36.0565,-83.2543,1.1100,100,1,1,1,89,0,0,0,0
622158,2023,01,12,2023-01-12,12:40:00,3,AL,01,0,3,16,7,0,0,32.5212,-86.7312,33.0069,-85.4552,82.3100,1500,1,1,1,1,51,37,123,0
622158,2023,01,12,2023-01-12,12:40:00,3,AL,01,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,-9,17,0,0,0,0
622159,2023,01,12,2023-01-12,13:54:00,3,AL,01,0,0,0,0,0,0,31.3616,-86.9346,31.3659,-86.9195,0.9400,100,1,1,1,35,0,0,0,0
622160,2023,01,12,2023-01-12,14:08:00,3,AL,01,0,2,0,0,0,0,32.9870,-85.4130,33.0972,-85.0880,20.7400,1600,2,0,1,0,0,0,0,0
622160,2023,01,12,2023-01-12,14:08:00,3,AL,01,0,2,0,0,0,0,32.9870,-85.4130,33.0740,-85.2260,12.6200,1600,2,1,2,17,0,0,0,0
622160,2023,01,12,2023-01-12,14:24:00,3,GA,13,0,2,0,0,0,0,33.0736,-85.2254,33.0972,-85.0880,8.1200,1600,2,1,2,285,0,0,0,0
622161,2023,01,12,2023-01-12,14:24:00,3,AL,01,0,-9,0,0,0,0,31.4323,-86.5628,31.4309,-86.4852,4.5800,200,1,1,1,39,0,0,0,0
622162,2023,01,12,2023-01-12,14:30:00,3,GA,13,0,1,0,0,0,0,33.7830,-84.6070,33.7870,-84.5820,1.4600,150,1,1,1,67,0,0,0,0
622163,2023,01,12,2023-01-12,14:34:00,3,GA,13,0,2,8,0,0,0,32.9927,-85.0735,33.0830,-84.7760,35.8200,1060,1,1,1,285,199,0,0,0
622164,2023,01,12,2023-01-12,14:45:00,3,GA,13,0,2,0,0,0,0,33.0506,-84.8449,33.1762,-84.4712,23.3900,1500,1,1,1,199,231,0,0,0
622165,2023,01,12,2023-01-12,14:46:00,3,AL,01,0,1,0,0,0,0,31.5050,-86.2428,31.5068,-86.2372,0.3500,80,1,1,1,41,0,0,0,0
622166,2023,01,12,2023-01-12,15:10:00,3,GA,13,0,3,18,0,0,0,33.1654,-84.4785,33.3734,-84.0014,31.1600,2200,1,1,1,231,255,151,0,0
622167,2023,01,12,2023-01-12,15:13:00,3,GA,13,0,2,0,0,0,0,33.1959,-84.4845,33.2345,-84.3420,21.5600,1000,1,1,1,255,231,255,0,0
622168,2023,01,12,2023-01-12,15:15:00,3,GA,13,0,1,0,0,0,0,33.3632,-82.8028,33.4897,-82.5650,18.3300,150,1,1,1,301,189,0,0,0
622169,2023,01,12,2023-01-12,15:16:00,3,GA,13,0,1,0,0,0,0,33.2147,-84.4352,33.2075,-84.3918,7.5900,300,1,1,1,255,231,255,0,0
622170,2023,01,12,2023-01-12,15:17:00,3,GA,13,0,1,0,0,0,0,33.1958,-84.4144,33.2373,-84.3346,10.7800,800,1,1,1,231,255,0,0,0
622171,2023,01,12,2023-01-12,15:25:00,3,AL,01,0,1,0,0,0,0,31.6250,-85.6730,31.6620,-85.4930,10.9600,900,1,1,1,5,0,0,0,0
622172,2023,01,12,2023-01-12,15:27:00,3,GA,13,0,2,40,4,0,0,33.2252,-84.2021,33.4640,-83.7343,125.7600,1400,1,1,1,255,35,217,159,0
622173,2023,01,12,2023-01-12,15:35:00,3,GA,13,0,1,0,0,0,0,33.2430,-84.1140,33.2830,-84.0270,5.7400,150,1,1,1,35,0,0,0,0
622174,2023,01,12,2023-01-12,15:38:00,3,AL,01,0,0,0,0,0,0,34.7083,-85.8125,34.7233,-85.7760,2.3400,70,1,1,1,71,0,0,0,0
622175,2023,01,12,2023-01-12,15:45:00,3,AL,01,0,1,0,0,50000,0,31.6778,-85.3872,31.7042,-85.2710,7.0700,150,1,1,1,67,0,0,0,0
622176,2023,01,12,2023-01-12,15:49:00,3,GA,13,0,1,0,0,0,0,33.3649,-83.9775,33.4371,-83.8297,20.5400,500,1,1,1,35,217,0,0,0
622177,2023,01,12,2023-01-12,16:39:00,3,SC,45,0,1,0,0,0,0,34.4120,-81.8150,34.5170,-81.7200,9.0500,100,1,1,1,59,0,0,0,0
622178,2023,01,12,2023-01-12,17:10:00,3,NC,37,0,0,0,0,0,0,35.3420,-81.1400,35.3610,-81.0350,6.0600,100,1,1,1,71,0,0,0,0
622179,2023,01,12,2023-01-12,17:23:00,3,SC,45,0,1,0,0,200000,0,34.2470,-82.1860,34.2550,-82.1510,2.0700,75,1,1,1,47,0,0,0,0
622180,2023,01,12,2023-01-12,18:00:00,3,GA,13,0,1,0,0,0,0,32.0660,-83.3810,32.1040,-83.3520,3.1300,100,1,1,1,315,0,0,0,0
622181,2023,01,12,2023-01-12,18:03:00,3,GA,13,0,0,0,0,0,0,32.0860,-83.3920,32.1040,-83.3610,2.2000,200,1,1,1,315,0,0,0,0
622182,2023,01,14,2023-01-14,16:00:00,3,CA,06,0,0,0,0,25000,0,38.3200,-121.1400,38.3200,-121.1400,0.3000,50,1,1,1,67,0,0,0,0
622183,2023,01,16,2023-01-16,14:01:00,3,IA,19,0,1,0,0,0,0,41.6700,-91.9900,41.7230,-91.9020,4.7000,400,1,1,1,95,0,0,0,0
622184,2023,01,16,2023-01-16,14:50:00,3,IA,19,0,-9,0,0,0,0,41.9150,-91.6110,41.9180,-91.5950,0.8500,10,1,1,1,113,0,0,0,0
622185,2023,01,18,2023-01-18,10:34:00,3,AR,05,0,1,0,0,35000,0,33.3164,-93.3557,33.3655,-93.2895,5.1100,80,1,1,1,27,0,0,0,0
622186,2023,01,18,2023-01-18,12:40:00,3,AR,05,0,1,0,0,130000,0,33.1034,-92.8093,33.1898,-92.6862,9.2900,840,1,1,1,139,0,0,0,0
622187,2023,01,22,2023-01-22,05:14:00,3,FL,12,0,2,0,0,250000,0,30.4116,-86.3182,30.4161,-86.3062,0.7800,85,1,1,1,131,0,0,0,0
622188,2023,01,22,2023-01-22,11:45:00,3,FL,12,0,1,0,0,100000,0,30.2939,-84.2843,30.2978,-84.2812,0.3300,200,1,1,1,129,0,0,0,0
622189,2023,01,22,2023-01-22,16:20:00,3,GA,13,0,2,0,0,500000,0,31.1474,-83.4440,31.1830,-83.3535,5.8900,80,1,1,1,75,0,0,0,0
622190,2023,01,22,2023-01-22,17:11:00,3,GA,13,0,1,0,0,0,0,31.4166,-82.7684,31.4373,-82.7114,3.6600,210,1,1,1,69,0,0,0,0
622191,2023,01,22,2023-01-22,17:32:00,3,GA,13,0,1,0,0,0,0,31.5711,-82.4294,31.6016,-82.3085,7.5500,600,1,1,1,5,0,0,0,0
622192,2023,01,24,2023-01-24,13:38:00,3,TX,48,0,0,0,0,0,0,29.3900,-95.7400,29.4800,-95.5200,14.6300,100,1,1,1,157,0,0,0,0
622193,2023,01,24,2023-01-24,14:07:00,3,TX,48,0,0,0,0,0,0,29.5457,-95.3372,29.5306,-95.3742,2.4500,50,1,1,1,39,0,0,0,0
622194,2023,01,24,2023-01-24,14:15:00,3,TX,48,0,3,0,0,6600000,0,29.5958,-95.2483,29.8104,-94.9489,23.3000,1000,1,1,1,201,0,0,0,0
622195,2023,01,24,2023-01-24,14:58:00,3,TX,48,0,0,0,0,0,0,29.8300,-94.7700,29.8600,-94.7500,2.3900,30,1,1,1,71,0,0,0,0
622196,2023,01,24,2023-01-24,15:27:00,3,TX,48,0,2,0,0,150000,0,30.0007,-94.4702,30.0303,-94.4673,2.0500,50,1,1,1,291,0,0,0,0
622197,2023,01,24,2023-01-24,16:05:00,3,TX,48,0,1,0,0,15000,0,29.8330,-94.1996,29.8769,-94.1230,5.5000,75,1,1,1,245,0,0,0,0
622198,2023,01,24,2023-01-24,16:23:00,3,TX,48,0,1,0,0,25000,0,30.0320,-93.9084,30.0565,-93.8835,2.2500,75,1,1,1,361,0,0,0,0
622199,2023,01,24,2023-01-24,16:28:00,3,TX,48,0,2,2,0,1250000,0,30.0741,-93.8921,30.2828,-93.5460,25.2100,500,2,0,1,0,0,0,0,0
622199,2023,01,24,2023-01-24,16:28:00,3,TX,48,0,2,2,0,1000000,0,30.0741,-93.8921,30.1797,-93.7106,13.0700,500,2,1,2,361,0,0,0,0
622199,2023,01,24,2023-01-24,16:42:00,3,LA,22,0,2,0,0,250000,0,30.1797,-93.7106,30.2828,-93.5460,12.1400,500,2,1,2,19,0,0,0,0
622200,2023,01,24,2023-01-24,16:44:00,3,LA,22,0,1,0,0,15000,0,30.2248,-93.6475,30.2428,-93.6371,1.3900,90,1,1,1,19,0,0,0,0
622201,2023,01,24,2023-01-24,17:05:00,3,LA,22,0,2,3,0,505000,0,30.3578,-93.3634,30.4665,-93.1998,12.4300,300,1,1,1,19,11,0,0,0
622202,2023,01,24,2023-01-24,17:12:00,3,LA,22,0,1,0,0,20000,0,30.4612,-93.2406,30.5101,-93.1480,6.4700,75,1,1,1,11,0,0,0,0
622203,2023,01,24,2023-01-24,19:37:00,3,LA,22,0,1,3,0,113000,0,30.6900,-91.4200,30.6900,-91.4000,1.1500,75,1,1,1,77,0,0,0,0
622204,2023,01,24,2023-01-24,22:01:00,3,LA,22,0,1,0,0,60000,0,29.6677,-90.7027,29.6900,-90.6600,2.9900,75,1,1,1,109,0,0,0,0
622205,2023,01,24,2023-01-24,22:55:00,3,LA,22,0,-9,0,0,0,0,29.7500,-90.1500,29.7800,-90.1100,2.9100,100,1,1,1,51,0,0,0,0
622206,2023,01,25,2023-01-25,05:04:00,3,FL,12,0,0,0,0,0,0,30.3500,-86.1500,30.3605,-86.1284,1.4800,50,1,1,1,131,0,0,0,0
622207,2023,01,25,2023-01-25,05:15:00,3,FL,12,0,0,0,0,0,0,30.3557,-86.0433,30.3629,-86.0385,0.5700,75,1,1,1,131,0,0,0,0
622208,2023,01,25,2023-01-25,05:16:00,3,FL,12,0,0,0,0,0,0,30.4300,-86.0500,30.4500,-86.0100,0.5700,50,1,1,1,131,0,0,0,0
622209,2023,01,25,2023-01-25,07:34:00,3,FL,12,0,0,0,0,10000,0,30.2885,-85.0355,30.2930,-85.0297,0.4700,50,1,1,1,77,0,0,0,0
622210,2023,01,25,2023-01-25,09:23:00,3,FL,12,0,1,0,0,0,0,30.3172,-84.3812,30.3497,-84.3420,3.2400,550,1,1,1,73,0,0,0,0
622211,2023,02,08,2023-02-08,17:51:00,3,LA,22,0,2,0,0,150000,0,30.8398,-90.5326,30.8860,-90.5120,3.5400,175,1,1,1,105,0,0,0,0
622212,2023,02,08,2023-02-08,18:45:00,3,LA,22,0,2,0,0,200000,0,30.6625,-92.1568,30.7104,-92.1324,3.6100,225,1,1,1,97,0,0,0,0
622213,2023,02,08,2023-02-08,19:03:00,3,LA,22,0,1,0,0,100000,0,30.8187,-92.0218,30.8295,-92.0000,1.4900,100,1,1,1,97,0,0,0,0
622214,2023,02,08,2023-02-08,19:11:00,3,MS,28,0,0,0,0,10000,0,31.2862,-90.1128,31.2995,-90.1051,1.0300,40,1,1,1,147,0,0,0,0
622215,2023,02,08,2023-02-08,19:22:00,3,MS,28,0,0,0,0,30000,0,31.3506,-90.0792,31.3604,-90.0768,0.6800,75,1,1,1,77,0,0,0,0
622216,2023,02,08,2023-02-08,19:30:00,3,MS,28,0,1,0,0,40000,0,31.3926,-90.0633,31.3950,-90.0619,0.1900,50,1,1,1,77,0,0,0,0
622217,2023,02,08,2023-02-08,20:06:00,3,MS,28,0,1,0,0,40000,0,31.9779,-89.9492,32.0306,-89.9355,3.7300,300,1,1,1,127,0,0,0,0
622218,2023,02,08,2023-02-08,20:22:00,3,MS,28,0,0,0,0,75000,0,31.7806,-89.8657,31.8391,-89.8477,4.1700,100,1,1,1,127,0,0,0,0
622219,2023,02,09,2023-02-09,20:26:00,3,FL,12,0,1,0,0,5000,0,30.6566,-86.0573,30.6583,-86.0550,0.1800,50,1,1,1,131,0,0,0,0
622220,2023,02,16,2023-02-16,01:15:00,3,AR,05,0,1,0,0,200000,0,35.7864,-93.4669,35.8121,-93.4152,3.4000,200,1,1,1,101,0,0,0,0
622221,2023,02,16,2023-02-16,01:59:00,3,AR,05,0,2,2,0,300000,0,36.0425,-92.9051,36.1077,-92.7260,10.9700,250,1,1,1,129,89,0,0,0
622222,2023,02,16,2023-02-16,02:22:00,3,AR,05,0,1,0,0,10000,0,35.8649,-92.7179,35.8727,-92.6957,1.3500,75,1,1,1,129,0,0,0,0
622223,2023,02,16,2023-02-16,11:16:00,3,MS,28,0,1,0,0,100000,0,31.6756,-90.3063,31.6872,-90.2946,1.0600,75,1,1,1,85,0,0,0,0
622224,2023,02,16,2023-02-16,13:24:00,3,MS,28,0,1,0,0,140000,0,31.8363,-89.5982,31.8376,-89.5945,0.2300,50,1,1,1,129,0,0,0,0
622225,2023,02,16,2023-02-16,13:33:00,3,MS,28,0,2,1,0,500000,0,34.7259,-89.0426,34.7756,-88.8583,11.0100,500,1,1,1,139,0,0,0,0
622226,2023,02,16,2023-02-16,13:43:00,3,TN,47,0,1,0,0,150000,0,35.0939,-88.6307,35.1025,-88.5764,3.1300,105,1,1,1,109,0,0,0,0
622227,2023,02,16,2023-02-16,14:27:00,3,MS,28,0,0,0,0,40000,0,31.4664,-89.7565,31.4670,-89.7552,0.0800,50,1,1,1,65,0,0,0,0
622228,2023,02,16,2023-02-16,15:38:00,3,TN,47,0,0,0,0,25000,0,35.2491,-87.4872,35.2686,-87.4338,3.3000,150,1,1,1,99,0,0,0,0
